"","Langford,James - SOCW-5304-3: GENERALIST MICRO PRACTICE",,30,,23,,"bjectives77%",,"xpectati4.78",,"ns4.74",,4.87,,4.83,,4.91,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Langford,James - SOCW-5304-4: GENERALIST MICRO PRACTICE",,32,,19,,59%,,4.95,,4.95,,4.95,,4.95,,5,
"","Langford,James - SOCW-5304-9: GENERALIST MICRO PRACTICE",,29,,19,,66%,,4.84,,4.89,,4.79,,4.74,,4.74,
"","Lapthisophon,Stephen - ART-3347-1: ADVANCED DRAWING",,16,,8,,50%,,4.38,,4,,4.38,,4.63,,4.5,
"","Lapthisophon,Stephen - ART-5321-1: CREATIVE STRATEGIES",,8,,5,,63%,,3.6,,4.4,,4.4,,4.6,,5,
"","Larson,Thornton - BIOL-1442-11: EVOLUTION AND ECOLOGY",,20,,7,,35%,,4.71,,4.71,,4.57,,4.57,,5,
"","Larson,Thornton - BIOL-1442-13: EVOLUTION AND ECOLOGY",,19,,8,,42%,,4.13,,4.38,,4.13,,4.25,,4.38,
"","Larue,Britten - ART-1301-5: ART APPRECIATION",,57,,12,,21%,,4.55,,4.27,,4.45,,4.18,,4.36,
"","Larue,Britten - ART-1301-6: ART APPRECIATION",,74,,29,,39%,,4.22,,4.15,,4.19,,4.26,,4.3,
"","Larue,Britten - ART-1301-900: ART APPRECIATION",,9,,1,,11%,,5,,5,,5,,5,,5,
"","Lauster,Darryl - ART-5000-1: SUPERVISED TEACHING STUDIO ART",,6,,4,,nrollm6e7n%t,,Count 4.5,,4.5,,4.5,,4.5,,4.5,
"","Lavelle,James - MANA-5330-1: NEGOTIATIONS & CONFLICTMANA",,23,,13,,57%,,4.54,,4.54,,4.46,,4.62,,4.62,
"","Lavelle,James - MANA-5360-11: LEADERSHIP AND TEAMS",,20,,8,,40%,,4.13,,4.5,,4,,4.38,,3.75,
"","Lavelle,James - MANA-5360-501: LEADERSHIP AND TEAMS",,15,,4,,27%,,5,,4.75,,3.5,,4,,4,
"","Lawrence,Kent - AE-5300-314: PREP COURSE FOR AEROSPACEENG",,1,,1,,espo1n0s0e%,,"ate4",,4,,3,,4,,5,
"","Lawrence,Kent - AE-5311-1: STRUCTURAL DYNAMICS",,6,,6,,100%,,3.67,,3.67,,3.5,,3.83,,4.5,
"","Lawrence,Kent - MAE-4314-1: MECHANICAL VIBRATIONS",,63,,25,,Instru4c0to%r,,clearl4y. 04,,3.83,,3.79,,4.25,,4.63,
"","Lawrence,Kent - MAE-4344-1: COMPUTER-AIDED ENGINEERING",,46,,18,,"efined/exbjecti3v9e%s",,"lainedxpec3ta.5t6i",,"ns3.44",,3.22,,3.61,,4.33,
"","Lawrence,Kent - ME-5311-2: STRUCTURAL DYNAMICS",,2,,2,,100%,,2.5,,3.5,,3,,4.5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Lawrence,Misty - NURS-5120-440: ADULT-GERONTOLOGYASSESSMENT",,10,,4,,40%,,4.5,,4.75,,4.75,,4.75,,4.75,
"","Lawrence,Misty - NURS-5120-503: ADULT-GERONTOLOGYASSESSMENT",,7,,3,,43%,,4.33,,4.67,,4.67,,4.33,,4.67,
"","Le,Chien - BCOM-3360-106: EFFECTIVE BUSINESS COMMUNICATI",,72,,29,,40%,,4.59,,4.62,,4.67,,4.48,,4.56,
"","Le,Chien - BCOM-3360-107: EFFECTIVE BUSINESS COMMUNICATI",,75,,22,,29%,,4.73,,4.73,,4.77,,4.55,,4.5,
"","Le,Chien - BCOM-3360-108: EFFECTIVE BUSINESS COMMUNICATI",,73,,27,,37%,,4.56,,4.41,,4.48,,4.52,,4.48,
"","Le,Chien - MARK-3321-3: PRINCIPLES OF MARKETING",,78,,18,,23%,,4.11,,4.11,,3.94,,4,,4,
"","Le,Chien - MARK-3321-4: PRINCIPLES OF MARKETING",,76,,17,,22%,,4.31,,4.06,,4,,4.19,,3.88,
"","Le,Chien - MARK-4393-1: MARKETING INTERNSHIP",,8,,1,,nrollm1e3n%t,,"Count5",,5,,5,,5,,5,
"","Le,Chien - UNIV-BU-1101-20: CAREER PREP & STUDENT SUCCESS",,31,,9,,29%,,4.33,,4.33,,4.33,,4.44,,4.33,
"","Le,Tram - ACCT-5345-1: STATE & LOCAL TAXATION",,10,,4,,40%,,4.5,,4.5,,4.25,,4.5,,4.5,
"","LeBlanc,Jessica - NURS-5130-412: PEDIATRIC ASSESSMENT LAB",,10,,6,,60%,,3.83,,4.17,,4.33,,4.5,,4.5,
"","LeBlanc,Jessica - NURS-5130-430: PEDIATRIC ASSESSMENT LAB",,8,,2,,25%,,4.5,,4.5,,5,,4.5,,4.5,
"","LeBoulluec,Aera - IE-3301-5: ENGINEERING PROBABILITY",,2,,1,,Instru5c0to%r,,"clearly4",,4,,3,,3,,3,
"","LeBoulluec,Aera - IE-3301-5: ENGINEERING PROBABILITY",,37,,17,,efined4/6e%x,,laine4d. 24,,4.12,,3.82,,4.06,,3.94,
"","LeBoulluec,Aera - IE-3301-6: ENGINEERING PROBABILITY",,40,,14,,bjecti3v5e%s,,xpec3ta.6t4i,,"ns4",,3.86,,3.79,,4,
"","LeBoulluec,Aera - IE-5318-5: APPLIED REGRESSION ANALYSIS",,15,,12,,80%,,4.33,,4.58,,4.17,,4.5,,4.55,
"","Lee,Joo Hi - UNIV-ED-1000-14: FIRST YEAR EXPERIENCE",,36,,16,,44%,,4.31,,4.25,,4.19,,4.31,,4.19,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Lee,Joohan - MANA-3319-5: MANAGEMENT PROCESS THEORY",,56,,18,,32%,,4.18,,4.24,,4.47,,4.35,,4.22,
"","Lee,Joohan - MANA-4341-1: NEGOTIATIONS & CONFLICT RESOL",,43,,16,,37%,,4.69,,4.69,,4.75,,4.69,,4.75,
"","Lee,Juhyun - BE-3320-123: MEASUREMENT LABORATORY",,36,,13,,36%,,4.31,,4.54,,4.38,,4.62,,4.62,
"","Lee,Juhyun - BE-3320-23: MEASUREMENT LABORATORY",,36,,13,,36%,,4.58,,4.67,,4.58,,4.67,,4.67,
"","Lee,Juhyun - BE-3320-900: MEASUREMENT LABORATORY",,3,,1,,33%,,5,,5,,5,,5,,5,
"","Lee,Juhyun - BE-3320-901: MEASUREMENT LABORATORY",,3,,1,,33%,,5,,5,,5,,5,,5,
"","Lee,Kyongweon - SOCW-5313-22: RESEARCH AND EVALUATIONII",,31,,22,,71%,,4.32,,4.32,,4.36,,4.36,,4.59,
"","Lee,Kyongweon - SOCW-5335-1: AGING IN AMERICAN SOCIETY",,14,,9,,64%,,4.5,,4.75,,4.75,,4.38,,4.63,
"","Lee,Paul - ENGL-1301-18: RHETORIC AND COMPOSITION I",,24,,11,,nrollm4e6n%t,,Count 3.9,,4,,4.2,,3.8,,4.1,
"","Lee,Paul - ENGL-1301-2: RHETORIC AND COMPOSITION I",,24,,8,,33%,,4,,4.5,,4,,3.75,,4,
"","Lee,Paul - ENGL-1301-24: RHETORIC AND COMPOSITION I",,24,,4,,17%,,3.75,,3.5,,3.5,,2.75,,4,
"","Lee,Paul - ENGL-1301-27: RHETORIC AND COMPOSITION I",,22,,5,,23%,,4,,3.8,,3.4,,3.6,,3.6,
"","Lee,Paul - ENGL-1301-8: RHETORIC AND COMPOSITION I",,23,,11,,48%,,4,,4.27,,3.91,,4.27,,4.27,
"","Lee,Wei-Jen - EE-5308-1: PWR SYS MODELING AND ANALYSIS",,10,,8,,80%,,4,,4.38,,4.25,,4.5,,4.75,
"","Lee,Wei-Jen - EE-5308-2: PWR SYS MODELING AND ANALYSIS",,4,,4,,100%,,4.5,,4.75,,4.5,,4.5,,4.75,
"","Lee,Wei-Jen - EE-5308-900: PWR SYS MODELING AND ANALYSIS",,2,,2,,Instr1u0c0to%r,,"clearly5",,5,,5,,5,,5,
"","Lee,Yunsik - NURS-3561-10: NURSING OF ADULTS",,8,,2,,efined2/5e%x,,"lained5",,5,,5,,5,,5,
"","Lee,Yunsik - NURS-3561-7: NURSING OF ADULTS",,10,,5,,bjecti5v0e%s,,xpec4ta.7t5i,,"ns4.6",,4.8,,4.8,,4.8,
"","Lee,Yunsik - NURS-3561-9: NURSING OF ADULTS",,10,,3,,30%,,5,,5,,5,,5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Leer,Jonathan - HCAD-5305-40: HEALTHCARE FINANCIAL ACCT",,12,,4,,33%,,4.75,,4.75,,4.5,,4.75,,4.75,
"","Leffer,Craig - MUSI-3191-10: SECONDARY LESSONS IN STRINGS",,5,,3,,60%,,5,,5,,5,,5,,4.67,
"","Leffler,Hannah - MUSI-1185-1: SIGHTSINGING & EAR TRAIN I",,19,,14,,74%,,4.57,,4.57,,4.57,,4.57,,4.64,
"","Leffler,Hannah - MUSI-1185-2: SIGHTSINGING & EAR TRAIN I",,22,,12,,55%,,4.5,,4.5,,4.5,,4.42,,4.5,
"","Leffler,Hannah - MUSI-1300-1: MUSIC APPRECIATION",,117,,42,,36%,,4.83,,4.74,,4.71,,4.64,,4.57,
"","Leffler,Hannah - MUSI-1300-2: MUSIC APPRECIATION",,96,,38,,40%,,4.63,,4.55,,4.47,,4.11,,4.45,
"","Leffler,Hannah - MUSI-1301-1: ELEMENTS OF MUSIC",,20,,10,,50%,,4.5,,4.4,,4.5,,4.6,,4.3,
"","Leffler,Hannah - UNIV-LA-1131-15: STUDENT SUCCESS",,13,,5,,38%,,4.4,,4.6,,4.6,,4.6,,4.4,
"","Leflore,Judy - NURS-5367-400: EVIDENCE BASED PRACTICE",,122,,42,,34%,,4.74,,4.72,,4.69,,4.66,,4.45,
"","Leflore,Judy - NURS-5367-402: EVIDENCE BASED PRACTICE",,60,,18,,30%,,4.67,,4.67,,4.61,,4.67,,4.61,
"","Leflore,Judy - NURS-5367-404: EVIDENCE BASED PRACTICE",,171,,46,,nrollm2e7n%t,,Count 4.5,,4.48,,4.43,,4.28,,4.3,
"","Leflore,Judy - NURS-6321-403: EPIDEMIOLOGY",,9,,3,,33%,,4.33,,4.33,,4,,4,,4.33,
"","Leflore,Judy - NURSG-5367-400: EVIDENCE BASED PRACTICE",,8,,2,,25%,,3,,4,,4,,4,,3.5,
"","Leflore,Judy - NURSG-5367-402: EVIDENCE BASED PRACTICE",,9,,4,,44%,,4.75,,4.75,,4.75,,4.5,,4.75,
"","Leflore,Judy - NURSG-5367-404: EVIDENCE BASED PRACTICE",,13,,3,,23%,,4.67,,4.67,,4.67,,4.67,,4.67,
"","Lei,Yu - CSE-4321-2: SOFTWARE TESTING & MAINTENANCE",,45,,17,,38%,,4.41,,4.47,,4.18,,4.25,,4.29,
"","Lemke,Ashley - ANTH-2339-1: INTRODUCTION TOARCHAEOLOGY",,32,,11,,34%,,4.82,,4.82,,4.82,,4.82,,4.82,
"","Lemke,Ashley - ANTH-3360-1: ARCHAEOLOGY IN PRACTICE",,10,,5,,Instru5c0to%r,,"clearly5",,5,,5,,5,,5,
"","Lemons,Jawel - NURS-4350-639: BSN CAPSTONE",,6,,1,,efined1/7e%x,,"lained5",,5,,5,,5,,5,
"","Lemons,Jawel - NURS-4462-711: POP & COMMUNITY HEALTHNURSING",,8,,1,,"bjectives13%",,"xpectati5",,"ns5",,5,,5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Leslie,Katherine - NURS-5130-409: PEDIATRIC ASSESSMENT LAB",,10,,3,,30%,,4.33,,4.33,,4.67,,4.33,,4.67,
"","Leslie,Katherine - NURS-5130-434: PEDIATRIC ASSESSMENT LAB",,8,,3,,38%,,5,,5,,5,,4.33,,4.67,
"","Levine,Daniel - PSYC-3320-1: BEHAVIOR & MOTIVATION",,221,,74,,33%,,4.55,,4.47,,4.53,,4.36,,4.54,
"","Levine,David - CSE-3320-1: OPERATING SYSTEMS",,4,,1,,25%,,3,,3,,3,,3,,3,
"","Levine,David - CSE-3320-1: OPERATING SYSTEMS",,63,,13,,21%,,2.92,,3.15,,2.85,,3.31,,3.15,
"","Levine,David - CSE-4382-2: SECURE PROGRAMMING",,16,,5,,31%,,3,,3,,2.6,,3.4,,3.2,
"","Levine,David - CSE-4392-3: SPECIAL TOPICS",,16,,7,,44%,,4.14,,4.57,,4,,4.71,,4.14,
"","Levine,David - CSE-5334-301: DATA MINING",,17,,1,,6%,,5,,5,,4,,4,,3,
"","Levine,David - CSE-5350-1: COMPUTER ARCHITECTURE II",,30,,18,,60%,,3.33,,3.17,,3.67,,3.61,,3.33,
"","Levine,David - CSE-5382-2: SECURE PROGRAMMING",,31,,17,,55%,,3.94,,4,,3.81,,4.19,,4.13,
"","Levine,David - CSE-6331-301: ADV TOPICS IN DATABASESYSTEMS",,17,,1,,"nrollment6%",,"Count5",,5,,5,,5,,5,
"","Lewis,Brennan - NURS-5130-415: PEDIATRIC ASSESSMENT LAB",,5,,1,,"esponde20%",,"Count5",,5,,5,,5,,5,
"","Lewis,Brennan - NURS-5130-456: PEDIATRIC ASSESSMENT LAB",,7,,3,,43%,,3.67,,3.67,,3.33,,3.33,,3.33,
"","Lewis,Deborah - NURS-5335-400: FAMILY II",,63,,26,,41%,,4.12,,4.15,,3.62,,3.92,,4,
"","Lewis,Deborah - NURS-5335-401: FAMILY II",,24,,6,,25%,,3.5,,3.33,,2.67,,4.17,,4.17,
"","Lewis,Deborah - NURS-5335-402: FAMILY II",,111,,31,,Instru2c8to%r,,clearl4y. 23,,4.29,,4.03,,4.32,,4.32,
"","Lewis,Deborah - NURSC-5335-400: FAMILY II",,2,,2,,efine1d0/0e%x,,lained3 .5,,3,,3,,3,,4,
"","Lewis,Deborah - NURSC-5335-402: FAMILY II",,8,,2,,bjecti2v5e%s,,xpectat5i,,"ns5",,5,,5,,5,
"","Lewis,Deborah - NURSG-5335-400: FAMILY II",,2,,1,,50%,,5,,5,,5,,5,,5,
"","Lewis,Deborah - NURSG-5335-402: FAMILY II",,5,,2,,40%,,4.5,,3.5,,3.5,,5,,4.5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Lewis,Frank - EE-5322-1: INTELLIGENT CONTROL SYSTEMS",,38,,24,,63%,,4.58,,4.58,,4.38,,4.42,,4.42,
"","Lewis,Frank - EE-5322-2: INTELLIGENT CONTROL SYSTEMS",,2,,2,,100%,,5,,5,,5,,5,,4.5,
"","Lewis,Frank - EE-5322-3: INTELLIGENT CONTROL SYSTEMS",,1,,1,,100%,,5,,5,,5,,5,,5,
"","Lewis,Frank - EE-5322-900: INTELLIGENT CONTROL SYSTEMS",,2,,2,,100%,,5,,4.5,,5,,4.5,,4.5,
"","Lewis,Michelle - NURS-5120-421: ADULT-GERONTOLOGYASSESSMENT",,10,,3,,30%,,4.67,,4.67,,4.67,,4.67,,5,
"","Lewis,Michelle - NURS-5120-457: ADULT-GERONTOLOGYASSESSMENT",,10,,5,,50%,,4.6,,4.6,,4.6,,4.8,,4.8,
"","Li,Chengkai - CSE-4334-3: DATA MINING",,21,,9,,43%,,3.89,,4.44,,4,,4.22,,4.44,
"","Li,Chengkai - CSE-5334-2: DATA MINING",,3,,2,,67%,,5,,5,,5,,5,,5,
"","Li,Jianling - PLAN-4356-1: INTRO TO GIS",,4,,1,,25%,,5,,5,,5,,5,,5,
"","Li,Jianling - PLAN-5318-1: TECH OF PLANNING ANALYSIS I",,18,,13,,72%,,4.08,,4.08,,3.62,,4.46,,4.38,
"","Li,Jianling - PLAN-5356-1: INTRODUCTION TO GIS",,17,,8,,nrollm4e7n%t,,Coun4t .38,,4.38,,3.88,,4.38,,4.38,
"","Li,Ming - CSE-5349-3: SPECIAL TOPICS NETWORKING",,3,,3,,100%,,4.33,,4,,4.33,,4.33,,4.33,
"","Li,Ming - CSE-6349-3: SPEC TOPS ADV NETWORKS",,6,,6,,100%,,4.17,,4.5,,4.5,,4.5,,4.17,
"","Li,Pengfei - CE-4313-1: TRAFFIC ENGINEERING",,11,,8,,73%,,4.5,,4.75,,4.5,,4.63,,4.88,
"","Li,Pengfei - CE-4313-101: TRAFFIC ENGINEERING",,9,,2,,22%,,4.5,,4.5,,5,,4,,4.5,
"","Li,Pengfei - CE-5331-101: TRAFFIC ENGINEERING OPERATIONS",,4,,3,,75%,,5,,5,,5,,4.67,,5,
"","Li,Ren-Cang - MATH-3330-5: INTRO LINEAR ALG/VECTOR SPACES",,5,,1,,20%,,1,,1,,1,,3,,2,
"","Li,Ren-Cang - MATH-3330-5: INTRO LINEAR ALG/VECTOR SPACES",,35,,12,,"Instructorefined3/4e%x",,"clearlylaine4d. 08",,4.17,,3.5,,3.92,,4.33,
"","Li,Sali - MANA-5336-71: STRATEGIC MANAGEMENT",,70,,1,,bjectiv1e%s,,xpectat5i,,"ns5",,5,,5,,5,
"","Li,Yiyi - MARK-3321-11: PRINCIPLES OF MARKETING",,76,,23,,30%,,4.48,,4.61,,4.57,,4.57,,4.52,
"","Li,Yiyi - MARK-4311-2: MARKETING RESEARCH",,59,,20,,34%,,4.2,,4.55,,4.2,,4.4,,4.7,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Li,Yizeng - MATH-2326-4: CALCULUS III",,8,,1,,13%,,4,,5,,3,,3,,3,
"","Li,Yizeng - MATH-2326-4: CALCULUS III",,39,,11,,28%,,3.91,,4.27,,3.45,,4,,3.91,
"","Li,Yizeng - MATH-3330-2: INTRO LINEAR ALG/VECTOR SPACES",,43,,10,,23%,,4.33,,4.33,,4,,3.78,,3.56,
"","Liang,Qilian - EE-6367-1: ADV WIRELESS COMMUNICATIONS",,17,,13,,76%,,4.38,,4.38,,4.08,,4.15,,4.31,
"","Liang,Szu-Yen - CHIN-2313-1: INTERMEDIATE CHINESE I",,18,,6,,33%,,4.67,,4.67,,4.17,,4.33,,4.5,
"","Liang,Szu-Yen - CHIN-3303-1: CHINESE CONVERSATION",,13,,9,,69%,,3.56,,3.44,,3.78,,4.33,,4.22,
"","Liang,Szu-Yen - CHIN-3305-1: CHINESE READING &COMPOSITION",,6,,4,,67%,,4.25,,4.25,,4.5,,4.75,,4.5,
"","Liang,Szu-Yen - CHIN-4334-1: CONTEMPORARY CHINESECULTURE",,23,,13,,57%,,4.31,,4.54,,4.38,,4.62,,4.46,
"","Liao,Guojun - MATH-1421-300: PREPARATION FOR CALCULUS",,7,,1,,14%,,3,,3,,3,,3,,3,
"","Liao,Guojun - MATH-1421-300: PREPARATION FOR CALCULUS",,49,,9,,18%,,3.56,,3.78,,3.44,,3.44,,3.44,
"","Liao,Guojun - MATH-1421-400: PREPARATION FOR CALCULUS",,10,,2,,nrollm2e0n%t,,Count 3.5,,3.5,,3.5,,3,,3.5,
"","Liao,Guojun - MATH-1421-400: PREPARATION FOR CALCULUS",,39,,13,,33%,,3.08,,3,,2.38,,3.15,,3.23,
"","Liao,Hsin-Yi - MARK-3370-32: SOCIAL MEDIA MARKETING",,60,,46,,77%,,4.55,,4.64,,4.55,,4.47,,4.62,
"","Liao,Jun - BE-4312-11: TISSUE BIOMECH AND BIOENGINEER",,23,,17,,74%,,4.71,,4.82,,4.53,,4.71,,4.76,
"","Liao,Jun - BE-5312-11: TISSUE BIOMECH & BIOENGR",,17,,10,,59%,,4.1,,4.2,,3.9,,4.2,,4.3,
"","Liao,Jun - UNIV-EN-1131-24: STUDENT SUCCESS",,30,,5,,17%,,4,,4.2,,4.2,,4.4,,4,
"","Liao,Ruochen - INSY-5336-3: PYTHON PROGRAMMING",,42,,20,,48%,,4.8,,4.8,,4.75,,4.65,,4.8,
"","Liden,Tiffany - CHEM-2335-2: QUANTITATIVE CHEMISTRY",,18,,6,,33%,,3.17,,3.33,,3.33,,2.83,,3,
"","Liegey-Dougall,Angela - BIOL-4357-1: HEALTH PSYCHOLOGY",,4,,1,,Instru2c5to%r,,"clearly3",,3,,3,,3,,3,
"","Liegey-Dougall,Angela - BIOL-4357-1: HEALTH PSYCHOLOGY",,56,,18,,efined3/2e%x,,laine4d. 56,,4.5,,4.44,,4.44,,4.22,
"","Liegey-Dougall,Angela - HEED-4357-1: HEALTH PSYCHOLOGY",,9,,4,,bjecti4v4e%s,,xpecta4t.5i,,"ns4.5",,4.25,,4.75,,4,
"","Liegey-Dougall,Angela - PSYC-2443-1: RESEARCH DESIGN &STATISTICS I",,23,,3,,Instru1c3to%r,,prepa1r.e6d7,,"or1.67",,1,,2,,2.67,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Liegey-Dougall,Angela - PSYC-2443-1: RESEARCH DESIGN &STATISTICS I",,179,,48,,27%,,3.1,,3.17,,2.77,,3.34,,3.71,
"","Liegey-Dougall,Angela - PSYC-4357-1: HEALTH PSYCHOLOGY",,6,,1,,17%,,3,,3,,3,,3,,3,
"","Liegey-Dougall,Angela - PSYC-4357-1: HEALTH PSYCHOLOGY",,37,,9,,24%,,4.22,,4.56,,4.22,,4.11,,4.22,
"","Liegey-Dougall,Angela - PSYC-5309-1: HEALTH PSYCHOLOGY",,3,,1,,33%,,5,,5,,5,,4,,4,
"","Liggett,Ronald - ECON-2305-1: PRIN MACRO ECO",,114,,46,,40%,,4.42,,4.51,,4.36,,4.04,,4.09,
"","Liggett,Ronald - ECON-2305-2: PRIN MACRO ECO",,114,,44,,39%,,4.44,,4.51,,4.3,,4.09,,4.27,
"","Liggett,Ronald - ECON-3302-1: THE ECONOMICS OF CRIME",,58,,31,,53%,,4.29,,4.29,,4.26,,4.03,,4.03,
"","Liggett,Ronald - ECON-3306-1: SPORTS ECONOMICS ANDBUSINESS",,66,,41,,62%,,4.44,,4.34,,4.41,,4.13,,4.22,
"","Liggett,Ronald - UNIV-BU-1101-2: CAREER PREP & STUDENTSUCCESS",,25,,10,,40%,,4.5,,4.4,,4.5,,4.2,,4.4,
"","Liggett,Ronald - UNIV-BU-1101-3: CAREER PREP & STUDENTSUCCESS",,12,,2,,"nrollment17%",,"Count4.5",,4.5,,4.5,,4.5,,4.5,
"","Liguez,Lance - BCMN-2347-2: BROADCAST WRITING/REPORTING",,12,,8,,"esponde67%",,"Count4.25",,4.5,,4.5,,4.38,,4.5,
"","Liguez,Lance - BCMN-2357-1: RADIO PRODUCTION I",,19,,9,,47%,,4.78,,4.78,,4.89,,4.78,,4.78,
"","Liguez,Lance - BCMN-2357-2: RADIO PRODUCTION I",,12,,5,,42%,,4.4,,4.6,,4.6,,4.6,,4.4,
"","Liguez,Lance - BCMN-3319-1: BROADCAST MANAGEMENT",,18,,6,,33%,,5,,5,,5,,4.67,,4.83,
"","Lim,Ian - MATH-2425-450: CALCULUS II",,48,,32,,67%,,4.68,,4.66,,4.66,,4.66,,4.66,
"","Lin,Qing - BIOL-4309-1: NEUROPHARMACOLOGY",,2,,1,,Instru5c0to%r,,"clearly1",,2,,1,,1,,3,
"","Lin,Qing - BIOL-4309-1: NEUROPHARMACOLOGY",,15,,3,,efined2/0e%x,,laine4d. 33,,4.33,,3.67,,4.67,,4.33,
"","Lin,Qing - BIOL-4421-1: ADV TOPICS IN NEUROSCIENCE",,2,,1,,bjecti5v0e%s,,xpectat5i,,"ns5",,4,,3,,4,
"","Lin,Qing - PSYC-4309-1: NEUROPHARMACOLOGY",,15,,6,,40%,,4,,4.33,,3.83,,4.17,,4.17,
"","Lin,Qing - PSYC-4421-1: ADV TOPICS IN NEUROSCIENCE",,13,,4,,31%,,3.75,,4.25,,3.5,,4,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Lincoln,Mona - EDAD-5381-5: POLITICAL LEGAL ASPECTS EDUC",,11,,2,,18%,,4.5,,4,,4,,4,,4,
"","Lindgren,Julia - ARCH-1341-1: DESIGN COMMUNICATIONS I",,56,,40,,71%,,4.42,,4.58,,4.45,,4.45,,4.61,
"","Lindgren,Julia - ARCH-4556-3: DESIGN STUDIO: ARCH III",,16,,16,,100%,,4.19,,4.38,,4.25,,4.56,,4.63,
"","Liston Johnson,Julie - MUSI-10-70: STUDIO CLASS",,18,,8,,44%,,4.86,,4.86,,4.86,,5,,4.86,
"","Liston Johnson,Julie - MUSI-126-70: CHAMBER MUSIC",,20,,7,,35%,,4,,4.14,,3.86,,4.43,,4.14,
"","Liston Johnson,Julie - MUSI-171-70: ELECTIVE PERFORMANCE /PRIVATE LESSONS",,19,,9,,47%,,4.88,,4.88,,4.88,,5,,4.88,
"","Liston Johnson,Julie - MUSI-5112-70: CHAMBER MUSIC",,1,,1,,100%,,5,,5,,5,,5,,5,
"","Little,Jennifer - PREL-3339-2: PUBLIC RELATIONS METHODS I",,21,,9,,43%,,4.78,,4.78,,4.78,,4.78,,4.78,
"","Little,Jennifer - PREL-3339-3: PUBLIC RELATIONS METHODS I",,13,,4,,31%,,5,,5,,5,,5,,5,
"","Little,Jennifer - PREL-4316-2: PUBLIC RELATIONS CAMPAIGNS",,7,,2,,29%,,4.5,,4.5,,4.5,,5,,4.5,
"","Little,Jennifer - PREL-4316-3: PUBLIC RELATIONS CAMPAIGNS",,14,,8,,nrollm5e7n%t,,Coun4t .38,,4.38,,4.63,,4.75,,4.88,
"","Little,Thomas - POLS-2312-12: STATE & LOCAL GOVT",,197,,50,,25%,,4.31,,4.39,,4.31,,4.06,,4.04,
"","Little,Thomas - POLS-2312-700: STATE & LOCAL GOVT",,263,,58,,22%,,4.46,,4.42,,4.39,,4.34,,4.09,
"","Little,Thomas - POLS-2312-701: STATE & LOCAL GOVT",,315,,70,,22%,,4.35,,4.38,,4.3,,4.3,,4.29,
"","Liu,Chaoqun - MATH-5338-1: NUMERICAL ANALYSIS I",,25,,16,,64%,,4.25,,4.38,,3.56,,4.31,,4.63,
"","Liu,Chaoqun - MATH-5338-900: NUMERICAL ANALYSIS I",,2,,2,,100%,,4,,4,,4,,4,,4.5,
"","Liu,Hanli - BE-3346-9: MEDICAL IMAGING",,21,,20,,95%,,4.65,,4.45,,4.3,,4.21,,4.84,
"","Liu,Hanli - BE-5101-9: SEMINAR IN BIOENGINEERING",,15,,8,,53%,,4.43,,4.43,,4.43,,4,,4.14,
"","Liu,Hanli - BE-5346-9: MEDICAL IMAGING",,23,,23,,Instr1u0c0to%r,,clearl4y. 26,,4.52,,4.09,,4.39,,4.74,
"","Liu,Hanli - BE-5346-900: MEDICAL IMAGING",,1,,1,,efine1d0/0e%x,,"lained5",,5,,5,,5,,5,
"","Liu,Hanli - BE-6102-9: PhD SEMINAR IN BIOENGINEERING",,12,,9,,bjecti7v5e%s,,xpec4ta.1t1i,,"ns4.44",,4.44,,4.22,,4.11,
"","Liu,Mushuang - EE-5307-1: LINEAR SYSTEMS ENGINEERING",,16,,16,,100%,,4.5,,4.38,,4.06,,4.38,,4.56,
"","Liu,Mushuang - EE-5307-2: LINEAR SYSTEMS ENGINEERING",,4,,4,,100%,,4.75,,4.75,,4.25,,4.5,,4.75,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Liu,Mushuang - EE-5307-3: LINEAR SYSTEMS ENGINEERING",,2,,2,,100%,,5,,5,,5,,5,,5,
"","Liu,Mushuang - EE-5307-900: LINEAR SYSTEMS ENGINEERING",,3,,3,,100%,,4,,4.33,,4,,4.33,,4.33,
"","Liu,Xin - IE-2308-4: ECONOMICS FOR ENGINEERS",,35,,30,,86%,,4.4,,4.6,,4.33,,4.27,,4.4,
"","Liu,Yonghe - CSE-4344-1: COMPUTER NETWORK ORGANIZATION",,42,,38,,90%,,3.86,,4.14,,3.68,,3.69,,4.19,
"","Liu,Yonghe - CSE-4344-900: COMPUTER NETWORKORGANIZATION",,3,,3,,100%,,4,,4,,3.67,,4,,4,
"","Liu,Yue - MATH-3318-1: DIFFERENTIAL EQUATIONS",,46,,24,,52%,,4.38,,4.46,,4.08,,3.79,,4.08,
"","Liu,Yue - MATH-5307-1: MATHEMATICAL ANALYSIS I",,24,,14,,58%,,3.93,,4.36,,3.93,,3.93,,4,
